timestamp,hrv_meannn,hrv_sdnn,hrv_rmssd,hrv_sdsd,hrv_cvnn,hrv_cvsd,hrv_mediannn,hrv_madnn,hrv_mcvnn,hrv_iqrnn,hrv_prc80nn,hrv_pnn50,hrv_pnn20,hrv_minnn,hrv_maxnn,hrv_tinn,hrv_hti,hrv_ulf,hrv_vlf,hrv_lf,hrv_hf,hrv_vhf,hrv_lfhf,hrv_lfn,hrv_hfn,hrv_lnhf,hrv_sd1,hrv_sd2,hrv_sd1sd2,hrv_s,hr,ulf,vlf,lf,hf,vhf,lfhf,lfn,hfn,lnhf
1584224064096,738.4375,89.02991159283405,86.00669682492276,86.5556800642189,0.120565263265793,0.1164711933304074,725.0,111.195,0.1533724137931034,125.0,825.0,38.75,83.75,500.0,925.0,148.4375,6.666666666666667,,,0.0040189425736684,0.0117606242292635,0.0087422260992238,0.3417286782846337,0.1638926888300711,0.4795988725697793,-4.4429982572006965,61.20410832362244,110.85315046140292,0.5521187992300914,21314.66386481344,81.0,,,,,,,,,
1584267466300,1209.8958333333333,45.76175100026145,68.12457300276098,68.8421823336182,0.0378228850281971,0.0563061472945764,1225.0,37.065,0.0302571428571428,75.0,1250.0,33.33333333333333,91.66666666666666,1100.0,1300.0,125.0,4.363636363636363,,,0.007662121876821,0.0931177904601802,0.0047701532771317,0.0822841890787516,0.072592298566938,0.8822144251487031,-2.3738900231565907,48.67877395978216,42.9762589625084,1.1326898882066143,6572.311092044058,49.0,,,,,,,,,
1584267527561,1178.061224489796,48.31339020881672,74.21463804398698,74.9538126103182,0.0410109332218626,0.0629972674604653,1175.0,37.065,0.0315446808510638,75.0,1225.0,40.81632653061224,85.71428571428571,1075.0,1275.0,78.125,3.5,,,0.0077859783329233,0.0773505783965494,0.0030441369037611,0.1006583078539801,0.0882957256529096,0.8771826939609967,-2.559407224336857,53.00034917254175,42.17169555553068,1.2567753910380994,7021.819574748327,50.0,,,,,,,,,
1584267588824,1155.5,49.30382689952957,74.74446263020124,75.51903733496607,0.0426688246642402,0.0646858179404597,1150.0,37.065,0.0322304347826086,75.0,1200.0,36.0,84.0,1025.0,1250.0,171.875,5.0,,,0.0038187303178278,0.0800997005745654,0.0117695096242694,0.0476747140181005,0.0399081670815447,0.8370929517562057,-2.5244831630600606,53.40002340823457,45.02514886829629,1.1860043720107565,7553.469458180795,51.0,,,,,,,,,
1584267650087,1169.0,46.71887264505094,61.75577309210922,62.34248859609104,0.0399648183447826,0.0528278640651062,1175.0,37.065,0.0315446808510638,50.0,1200.0,36.0,86.0,1075.0,1250.0,78.125,5.0,,,0.0012214830624352,0.0487887288110328,0.0062269151308633,0.0250361731531523,0.021720225187555,0.8675537213569812,-3.02025595978705,44.08279644234098,48.29413581814843,0.912798121252956,6688.264018922005,51.0,,,,,,,,,
